loss,binary_accuracy,precision,recall,auc,val_loss,val_binary_accuracy,val_precision,val_recall,val_auc,lr
1.1125366687774658,0.5088855624198914,0.4939696788787842,0.49058863520622253,0.512004554271698,0.6844176054000854,0.5245833396911621,0.5085865259170532,0.6598114967346191,0.5748246312141418,0.001
0.7472797632217407,0.5619498491287231,0.5505598187446594,0.5301163792610168,0.5864859223365784,0.5983181595802307,0.6808333396911621,0.6317523121833801,0.8224700093269348,0.7659756541252136,0.001
0.6696581244468689,0.6274704933166504,0.6175858378410339,0.6095515489578247,0.6713072061538696,0.5298073887825012,0.7304166555404663,0.6875901818275452,0.8166238069534302,0.8149270415306091,0.001
0.6364037394523621,0.6591928005218506,0.6485933661460876,0.6505900621414185,0.7145596146583557,0.5365381240844727,0.7579166889190674,0.7352703809738159,0.7826460599899292,0.8380361199378967,0.001
0.6147575974464417,0.679123044013977,0.6691768169403076,0.6694059371948242,0.7393308877944946,0.5065840482711792,0.746666669845581,0.8206896781921387,0.6123499274253845,0.854892909526825,0.001
0.6002423167228699,0.6885899305343628,0.6758167743682861,0.6873929500579834,0.7536239624023438,0.45242273807525635,0.7908333539962769,0.7280883193016052,0.9071367383003235,0.8851192593574524,0.001
0.584388256072998,0.7014615535736084,0.6942763328552246,0.687264621257782,0.7689278721809387,0.46525833010673523,0.7787500023841858,0.8241308927536011,0.6918454766273499,0.8761102557182312,0.001
0.5668042302131653,0.7154127359390259,0.7055725455284119,0.7102787494659424,0.7869746685028076,0.5254464149475098,0.7495833039283752,0.8861454129219055,0.5549828410148621,0.8837165832519531,0.001
0.5477447509765625,0.7247135043144226,0.709800660610199,0.7315528392791748,0.8007760643959045,0.4015631377696991,0.8212500214576721,0.8125529885292053,0.8216123580932617,0.8983054757118225,0.001
0.5344564318656921,0.7330177426338196,0.7153846025466919,0.747562825679779,0.8108047246932983,0.39676859974861145,0.8125,0.8247048258781433,0.7793991565704346,0.9041893482208252,0.001
0.5327406525611877,0.7364225387573242,0.7204034328460693,0.7460616230964661,0.8125773072242737,0.5818122625350952,0.7362499833106995,0.9198113083839417,0.5012853741645813,0.9160913825035095,0.001
0.5102189779281616,0.7524497509002686,0.7363741397857666,0.7641831636428833,0.8313331007957458,0.4007415771484375,0.7975000143051147,0.8203198313713074,0.7472150921821594,0.8992178440093994,0.001
0.5079143047332764,0.7535293102264404,0.741654098033905,0.7558556795120239,0.8333055973052979,0.43727463483810425,0.7850000262260437,0.7047318816184998,0.9587982892990112,0.8965206742286682,0.001
0.4514228403568268,0.7867463827133179,0.7693067789077759,0.8001369833946228,0.8691728711128235,0.3356618881225586,0.84375,0.8824101090431213,0.781411349773407,0.9367271661758423,0.00025
0.42362669110298157,0.8047666549682617,0.7897444367408752,0.814478874206543,0.8870901465415955,0.31479355692863464,0.8608333468437195,0.8809523582458496,0.8250429034233093,0.9430237412452698,0.00025
0.4262728989124298,0.8029397130012512,0.7916736602783203,0.8064295649528503,0.8857365846633911,0.2953122556209564,0.872083306312561,0.853960394859314,0.8884119987487793,0.9479963183403015,0.00025
0.4020520746707916,0.8173061013221741,0.808420717716217,0.8175444602966309,0.8990073204040527,0.2775380313396454,0.8766666650772095,0.8514931201934814,0.9040274024009705,0.9555010199546814,0.00025
0.3989700973033905,0.8153130412101746,0.8016680479049683,0.82280433177948,0.9003860950469971,0.291472852230072,0.8799999952316284,0.9065679907798767,0.8397600650787354,0.9523591995239258,0.00025
