loss,binary_accuracy,precision,recall,auc,val_loss,val_binary_accuracy,val_precision,val_recall,val_auc,lr
1.5068635940551758,0.5458387136459351,0.5380334854125977,0.4545406103134155,0.5607906579971313,0.8263106942176819,0.5985667109489441,0.5621209740638733,0.7847121357917786,0.657096266746521,0.001
0.7596544623374939,0.5487425327301025,0.5281714200973511,0.6608277559280396,0.5699693560600281,0.7081822752952576,0.6232377886772156,0.5933801531791687,0.7148380875587463,0.6658430099487305,0.001
0.7076524496078491,0.5629245638847351,0.53614342212677,0.7409365177154541,0.5794112086296082,0.7092153429985046,0.5558035969734192,0.5236289501190186,0.9363195896148682,0.5942835211753845,0.001
0.6942856311798096,0.5783251523971558,0.5471299886703491,0.761258602142334,0.5985849499702454,0.6800590753555298,0.594924807548523,0.685405433177948,0.3067247271537781,0.6959275603294373,0.001
0.6931664943695068,0.5925589799880981,0.5630403757095337,0.7166515588760376,0.6197797060012817,0.6921103596687317,0.6002114415168762,0.7015333771705627,0.30949506163597107,0.6952896118164062,0.001
0.6865136027336121,0.6064817309379578,0.5769163966178894,0.709263801574707,0.6353697776794434,0.6889972686767578,0.6499060392379761,0.6365576386451721,0.6498063802719116,0.6973369717597961,0.001
0.6874204874038696,0.6146227717399597,0.5866600871086121,0.6965001225471497,0.6452974677085876,0.6766288876533508,0.6500235199928284,0.650455117225647,0.6046905517578125,0.7085759043693542,0.001
0.6855418682098389,0.6227378845214844,0.5932748913764954,0.7086471319198608,0.6514036655426025,0.6943198442459106,0.6254699230194092,0.577231764793396,0.8530622124671936,0.6972102522850037,0.001
0.6861199736595154,0.6174747347831726,0.5849687457084656,0.7292734980583191,0.648155927658081,0.6730784773826599,0.6544877886772156,0.6540040969848633,0.6153103113174438,0.7123736143112183,0.001
0.6858808398246765,0.6196525692939758,0.5889381766319275,0.7161707282066345,0.6516140103340149,0.6858082413673401,0.6494361162185669,0.6112502217292786,0.7666102647781372,0.701226532459259,0.001
0.6789615154266357,0.6267046928405762,0.5924705862998962,0.7397574782371521,0.6584212183952332,0.6879590749740601,0.6416823267936707,0.5990875959396362,0.7937620878219604,0.6961976289749146,0.001
0.678259551525116,0.6259787678718567,0.5907249450683594,0.7475702166557312,0.6576821208000183,0.6800765991210938,0.6543703079223633,0.6309314370155334,0.6947266459465027,0.7140819430351257,0.001
0.658727765083313,0.6390458941459656,0.6036944389343262,0.7456187009811401,0.6747609972953796,0.6623728275299072,0.6576597690582275,0.6383988857269287,0.6822136044502258,0.7160723209381104,0.0005
0.6539446115493774,0.6459165215492249,0.6122015118598938,0.7380621433258057,0.6802681684494019,0.6745836138725281,0.6494361162185669,0.6066691279411316,0.7950265407562256,0.7103931307792664,0.0005
0.6521908640861511,0.6450091004371643,0.6088027954101562,0.7519893050193787,0.6793690323829651,0.6697794198989868,0.6583646535873413,0.6346742510795593,0.7012077569961548,0.7151810526847839,0.0005
