loss,binary_accuracy,precision_1,recall_1,auc_1,val_loss,val_binary_accuracy,val_precision_1,val_recall_1,val_auc_1,lr
0.19581879675388336,0.9234638214111328,0.9191473722457886,0.9235658645629883,0.9762059450149536,0.9102319478988647,0.6755208373069763,0.6759725213050842,0.6348592042922974,0.7435938119888306,1e-04
0.1127472072839737,0.958154022693634,0.9557248950004578,0.9581753015518188,0.9917941093444824,1.7016546726226807,0.6042708158493042,0.7672253251075745,0.2652360498905182,0.7041872143745422,1e-04
0.08187646418809891,0.9697173833847046,0.9684682488441467,0.9691921472549438,0.9953235387802124,1.3012866973876953,0.6448958516120911,0.8086785078048706,0.3518558144569397,0.7814115881919861,1e-04
0.05800187587738037,0.9794918298721313,0.9784337878227234,0.9793224930763245,0.9974538683891296,1.0015875101089478,0.7089583277702332,0.7674685120582581,0.5748605728149414,0.7953816652297974,1e-04
0.016972487792372704,0.9957220554351807,0.9954081773757935,0.995780348777771,0.9998134970664978,1.00715970993042,0.7277083396911621,0.7702453136444092,0.6262062788009644,0.8122122287750244,2.5e-05
