loss,binary_accuracy,precision,recall,auc,val_loss,val_binary_accuracy,val_precision,val_recall,val_auc,lr
0.2916325628757477,0.8816096186637878,0.8770557045936584,0.8793020844459534,0.9489138722419739,0.39361968636512756,0.8378979563713074,0.8452707529067993,0.8157514333724976,0.9170859456062317,1e-04
0.2342408448457718,0.9066238403320312,0.9027829766273499,0.9050946831703186,0.966192364692688,0.38434895873069763,0.8476123809814453,0.8210502862930298,0.8776198625564575,0.9265917539596558,1e-04
0.21204029023647308,0.9161272048950195,0.9124627709388733,0.9149458408355713,0.972213625907898,0.5519533753395081,0.7949438095092773,0.7113420367240906,0.9727842211723328,0.9330914616584778,1e-04
0.19782361388206482,0.9228339195251465,0.9167239665985107,0.9250386953353882,0.9756787419319153,0.3515776991844177,0.8572097420692444,0.8502150177955627,0.8571772575378418,0.9333402514457703,1e-04
0.17872756719589233,0.9304728507995605,0.9295383095741272,0.927008867263794,0.9801446199417114,0.4484996199607849,0.841058075428009,0.9415666460990906,0.7176215648651123,0.946141242980957,1e-04
0.16231641173362732,0.9376197457313538,0.936371386051178,0.9350226521492004,0.9835018515586853,0.3430215120315552,0.8739466071128845,0.8544114232063293,0.8928743600845337,0.9433985352516174,1e-04
0.1485595703125,0.9438344836235046,0.940891683101654,0.9435522556304932,0.9859557151794434,0.3799000382423401,0.8522940278053284,0.9047619104385376,0.7779383659362793,0.9409831166267395,1e-04
0.1478823572397232,0.9434719681739807,0.9414681196212769,0.9421209692955017,0.9860901832580566,0.333282470703125,0.8678604960441589,0.8939275741577148,0.826107919216156,0.9477686285972595,1e-04
0.13826419413089752,0.9485732316970825,0.946112871170044,0.9480311870574951,0.9877037405967712,0.3586876094341278,0.8789793848991394,0.8390254378318787,0.9291737079620361,0.9466884732246399,1e-04
0.136607825756073,0.9484178423881531,0.9474837183952332,0.9461694359779358,0.987909197807312,0.3505135178565979,0.872776210308075,0.8932238221168518,0.8383522033691406,0.9469883441925049,1e-04
0.12459305673837662,0.9542441368103027,0.9530391097068787,0.9526832103729248,0.9899303913116455,0.3860021233558655,0.8691479563713074,0.8282129168510437,0.9219653010368347,0.9454432725906372,1e-04
0.11991678178310394,0.956108570098877,0.9546205997467041,0.9549770355224609,0.9907006621360779,0.3494217097759247,0.8634129166603088,0.8898459672927856,0.8206548094749451,0.9471608400344849,1e-04
0.1191956102848053,0.9562898278236389,0.9557087421417236,0.9541793465614319,0.9905996918678284,0.3256758153438568,0.8834269642829895,0.8521079421043396,0.9198169708251953,0.9539029002189636,1e-04
0.11079803109169006,0.9597855806350708,0.9589406847953796,0.9581732749938965,0.9917045831680298,0.3190949857234955,0.9002153372764587,0.8726809024810791,0.9263102006912231,0.9450390839576721,1e-04
0.11236603558063507,0.9601222276687622,0.9583799839019775,0.9595049023628235,0.9914729595184326,0.33425867557525635,0.9348314881324768,0.9075877046585083,0.9404285049438477,0.9632337784767151,1e-04
