loss,binary_accuracy,precision,recall,auc,val_loss,val_binary_accuracy,val_precision,val_recall,val_auc,lr
1.0633232593536377,0.5333264470100403,0.5196828842163086,0.5071496963500977,0.5334456562995911,0.809852123260498,0.5562968254089355,0.7455782294273376,0.13198459148406982,0.6436954140663147,0.01
0.657983124256134,0.6295509934425354,0.623099148273468,0.5990289449691772,0.6781744956970215,0.6819825768470764,0.6191479563713074,0.6454222202301025,0.48037561774253845,0.6741051077842712,0.01
0.6713811159133911,0.6376042366027832,0.6294419169425964,0.6161109805107117,0.6881678104400635,0.7773564457893372,0.5897706151008606,0.6628140807151794,0.31760174036026,0.6659886240959167,0.01
0.657278299331665,0.6528043746948242,0.6449055075645447,0.6334826946258545,0.707890510559082,0.8230440020561218,0.603230357170105,0.5608118772506714,0.8453384637832642,0.6906448006629944,0.01
0.551426112651825,0.7235485911369324,0.7134846448898315,0.7194218039512634,0.7975820899009705,0.6703481674194336,0.6574203968048096,0.6356778144836426,0.6903614401817322,0.7184376120567322,0.005
0.5147398710250854,0.7545186281204224,0.743994951248169,0.7535211443901062,0.8299874067306519,0.7406251430511475,0.6705290079116821,0.6659220457077026,0.646194577217102,0.7289485335350037,0.005
0.4774032235145569,0.7817080020904541,0.7696288824081421,0.7853941917419434,0.8578843474388123,0.659213662147522,0.6721675992012024,0.6909604668617249,0.5889718532562256,0.7307757139205933,0.005
0.4509742856025696,0.7928944826126099,0.7823665142059326,0.794302761554718,0.873497724533081,0.6899150609970093,0.6635065674781799,0.7096034288406372,0.5211843848228455,0.7399377822875977,0.005
0.41763293743133545,0.8196178078651428,0.8091963529586792,0.8223182559013367,0.8935374021530151,0.7613340616226196,0.6746254563331604,0.748011589050293,0.4983140528202057,0.7558823227882385,0.005
0.3623628616333008,0.8444766402244568,0.8332635760307312,0.8495358228683472,0.9193223714828491,0.8061010241508484,0.6831694841384888,0.7083573341369629,0.5918613076210022,0.7542340159416199,0.0025
