loss,binary_accuracy,precision,recall,auc,val_loss,val_binary_accuracy,val_precision,val_recall,val_auc,lr
1.0552774667739868,0.5032122731208801,0.4879554212093353,0.4767826497554779,0.5011382102966309,0.7320147156715393,0.5245786309242249,0.5105994939804077,0.5391095280647278,0.5278141498565674,0.01
0.6925657987594604,0.5787264704704285,0.5697753429412842,0.538753092288971,0.6088947653770447,0.6651796102523804,0.6135299801826477,0.5876415967941284,0.6869732737541199,0.657167911529541,0.01
0.6108735203742981,0.6731257438659668,0.6637944579124451,0.6618816256523132,0.733292281627655,0.6332159638404846,0.6430243253707886,0.6009157299995422,0.7902215719223022,0.7156693339347839,0.01
0.5802832245826721,0.7029428482055664,0.6940529346466064,0.6938677430152893,0.7700225710868835,0.6629042029380798,0.6652621626853943,0.6773574352264404,0.5948483347892761,0.7255150675773621,0.01
0.5605044960975647,0.7189264893531799,0.7061190605163574,0.7211163640022278,0.7924503087997437,0.6542330980300903,0.6610487103462219,0.7251608371734619,0.4882098138332367,0.747043251991272,0.01
0.4837932288646698,0.7715403437614441,0.755933940410614,0.7817919850349426,0.8493565320968628,0.6950328350067139,0.6558988690376282,0.7536656856536865,0.4333895444869995,0.7659644484519958,0.005
